year,date,siteID,blockID,plotID,treatment,starttime,stoptime,time,PAR,soiltemp,vegHeight,nee,gpp,rsqd,chamber,removal,weather,flag,comment,turfID,soilmoisture,recorder,tempK,starttime_Reco,stoptime_Reco,time_Reco,PAR_Reco,soiltemp_Reco,vegHeight_Reco,Reco,rsqd_Reco,chamber_Reco,removal_Reco,weather_Reco,flag_Reco,comment_Reco,turfID_Reco,soilmoisture_Reco,recorder_Reco,tempK_Reco,delta
2017,2017-07-05,Fauske,Fau1,Fau1B,B,2017-07-05T16:17:41Z,2017-07-05T16:19:41Z,120,1043.2553719008265,17.5,NA,1.6299738577688594,-3.614717894916966,0.9346565339494429,2,post,na,NA,NA,NA,4.925,NA,302.45849999999996,2017-07-05T16:20:20Z,2017-07-05T16:22:20Z,120,4.853719008264463,17.5,NA,5.244691752685825,0.9805092572773598,2,post,na,NA,NA,NA,4.925,NA,302.50849999999997,159
2017,2017-07-06,Fauske,Fau1,Fau1B,B,2017-07-06T09:25:35Z,2017-07-06T09:27:35Z,120,891.2801652892562,14,NA,-2.1002106417293227,-7.272868404631382,0.9334009673263317,2,post,hazy,,clouds,NA,6.9,NA,296.181,2017-07-06T09:28:50Z,2017-07-06T09:30:00Z,70,3.2661971830985914,14,NA,5.172657762902059,0.9745652159137451,2,post,hazy,,clouds,NA,6.9,NA,297.1105,195
2015,2015-06-30,Fauske,Fau1,Fau1C,C,2015-06-30T16:24:00Z,2015-06-30T16:26:00Z,120,1300,NA,0.31,-6.2975127658746874,-10.172140063294938,0.9098355164086266,1,pre,NA,pre,NA,51 TTC,5.375,Tabea,299.11542499999996,2015-06-30T16:21:30Z,2015-06-30T16:23:30Z,120,22,NA,0.3,3.874627297420251,0.9732749493276679,1,pre,NA,pre,NA,51 TTC,5.375,Tabea,298.0659166666666,150
2015,2015-07-10,Fauske,Fau1,Fau1C,C,2015-07-10T09:45:00Z,2015-07-10T09:46:30Z,90,1200.9105263157894,NA,0.08,-6.364253811592785,-13.226588873765571,0.9950606545077336,1,pre,NA,pre,NA,51 TTC,6.275,Tabea,297.561875,2015-07-10T09:47:00Z,2015-07-10T09:48:30Z,90,53.66005263157895,NA,0.08,6.862335062172786,0.9856264539974883,1,pre,NA,pre,NA,51 TTC,6.275,Tabea,298.1281708333333,120
2015,2015-07-10,Fauske,Fau1,Fau1C,C,2015-07-10T13:23:30Z,2015-07-10T13:25:00Z,90,1807.4842105263158,NA,0.08,-2.488808359095609,-8.180950307182465,0.834961796718884,1,pre,NA,NA,NA,51 TTC,6.275,Tabea,303.93313333333333,2015-07-10T13:26:00Z,2015-07-10T13:27:30Z,90,19.380947368421054,NA,0.08,5.6921419480868565,0.953595338645038,1,pre,NA,NA,NA,51 TTC,6.275,Tabea,304.00591249999997,150
2016,2016-06-07,Fauske,Fau1,Fau1C,C,2016-06-07T09:10:10Z,2016-06-07T09:11:30Z,80,1155.9058823529413,17.1,16,-2.2766736684444497,-7.160624116466445,0.9480124308136001,1,post,NA,,NA,51 TTC,0,Alba,302.7415,2016-06-07T09:20:35Z,2016-06-07T09:22:00Z,85,2.2534,17.1,16,4.883950448021995,0.9836034789098131,1,post,NA,,NA,51 TTC,0,Alba,303.036,625
2016,2016-06-07,Fauske,Fau1,Fau1C,C,2016-06-07T09:13:40Z,2016-06-07T09:14:50Z,70,751.4726666666667,17.1,16,0.7094249264030211,-4.174525521618974,0.8957923590464989,1,post,NA,,NA,51 TTC,0,Alba,304.4002,2016-06-07T09:20:35Z,2016-06-07T09:22:00Z,85,2.2534,17.1,16,4.883950448021995,0.9836034789098131,1,post,NA,,NA,51 TTC,0,Alba,303.036,415
2016,2016-06-07,Fauske,Fau1,Fau1C,C,2016-06-07T09:17:05Z,2016-06-07T09:18:55Z,110,416.96565217391304,17.1,16,1.4503870780942945,-3.4335633699277004,0.8553325847974936,1,post,NA,,NA,51 TTC,0,Alba,303.686,2016-06-07T09:20:35Z,2016-06-07T09:22:00Z,85,2.2534,17.1,16,4.883950448021995,0.9836034789098131,1,post,NA,,NA,51 TTC,0,Alba,303.036,210
2016,2016-06-13,Fauske,Fau1,Fau1C,C,2016-06-13T08:39:05Z,2016-06-13T08:40:10Z,65,584.8778571428571,13.5,18,-3.133239869675803,-5.977956397796033,0.9813974292425544,1,post,NA,1010,NA,51 TTC,3.15,Maja,292.2525,2016-06-13T08:42:05Z,2016-06-13T08:43:25Z,80,1.8730529411764705,13.5,18,2.8447165281202307,0.9809468874282059,1,post,NA,1010,NA,51 TTC,3.15,Maja,292.753,180
2016,2016-06-22,Fauske,Fau1,Fau1C,C,2016-06-22T08:17:00Z,2016-06-22T08:18:00Z,60,480.2684615384615,12.5,12,-3.2247292904947087,-8.777715769442468,0.9869012175971391,1,post,NA,1010,NA,51 TTC,10.8,Maja,292.303,2016-06-22T08:19:15Z,2016-06-22T08:21:05Z,110,1.5181565217391304,12.5,12,5.552986478947759,0.9616868858017215,1,post,NA,1010,NA,51 TTC,10.8,Maja,292.253,135
2016,2016-06-22,Fauske,Fau1,Fau1C,C,2016-06-22T09:27:25Z,2016-06-22T09:29:25Z,120,692.97,12.9,12,-2.1020217767449214,-6.6597593091479474,0.9816509190617655,1,post,NA,1010,NA,51 TTC,10.8,Maja,295.255,2016-06-22T09:30:15Z,2016-06-22T09:32:05Z,110,2.372295652173913,12.9,12,4.557737532403026,0.9726360775706125,1,post,NA,1010,NA,51 TTC,10.8,Maja,295.505,170
2016,2016-06-22,Fauske,Fau1,Fau1C,C,2016-06-22T11:41:45Z,2016-06-22T11:42:55Z,70,755.068,13.9,12,-1.020552018172691,-6.50231787188164,0.9469142062551155,1,post,NA,1010,NA,51 TTC,10.8,Maja,297.5055,2016-06-22T11:44:15Z,2016-06-22T11:46:00Z,105,2.8787545454545453,13.9,12,5.481765853708949,0.9895836311074706,1,post,NA,1010,NA,51 TTC,10.8,Maja,297.005,150
2016,2016-06-22,Fauske,Fau1,Fau1C,C,2016-06-22T14:17:05Z,2016-06-22T14:18:30Z,85,914.2772222222222,16.2,12,-0.03776156686889586,-5.6520792603539975,0.022128708827985056,1,post,NA,1010,NA,51 TTC,10.8,Maja,294.00399999999996,2016-06-22T14:19:30Z,2016-06-22T14:21:00Z,90,1.7069631578947368,16.2,12,5.614317693485102,0.9798857446680582,1,post,NA,1010,NA,51 TTC,10.8,Maja,294.25399999999996,145
2017,2017-07-05,Fauske,Fau1,Fau1C,C,2017-07-05T08:33:45Z,2017-07-05T08:35:25Z,100,1200,14.7,NA,-1.6018519822046877,-9.001858058724563,0.8710788177483652,1,post,sunny,NA,NA,51 TTC,NA,NA,296.255,2017-07-05T08:36:20Z,2017-07-05T08:38:20Z,120,1,14.7,NA,7.400006076519876,0.9728800858969202,1,post,cloudy,NA,NA,51 TTC,NA,NA,296.255,155
2017,2017-07-05,Fauske,Fau1,Fau1C,C,2017-07-05T12:35:00Z,2017-07-05T12:36:00Z,60,1850,16.3,NA,-2.5697941795890467,-16.616421846218184,0.9110771407649807,1,post,sunny,NA,NA,51 TTC,NA,NA,307.99649999999997,2017-07-05T12:37:00Z,2017-07-05T12:38:30Z,90,6,16.3,NA,14.046627666629137,0.9834220931362945,1,post,sunny,NA,NA,51 TTC,NA,NA,306.9985,120
2017,2017-07-06,Fauske,Fau1,Fau1C,C,2017-07-06T08:08:25Z,2017-07-06T08:10:25Z,120,952,12.5,NA,-1.3152471853481298,-4.615797391507309,0.945839090371979,1,post,sunny,NA,NA,51 TTC,NA,NA,294.755,2017-07-06T08:10:55Z,2017-07-06T08:12:55Z,120,2,12.5,NA,3.300550206159179,0.9605810564909575,1,post,sunny,NA,NA,51 TTC,NA,NA,294.25399999999996,150
2017,2017-07-06,Fauske,Fau1,Fau1C,C,2017-07-06T11:57:30Z,2017-07-06T11:59:10Z,100,800,13.6,NA,3.4035976762889146,-2.5198577823763695,0.8886591508526144,1,post,hazy/clouds,NA,NA,51 TTC,NA,NA,303.003,2017-07-06T12:00:20Z,2017-07-06T12:02:20Z,120,3,13.6,NA,5.923455458665284,0.9823950042263324,1,post,hazy/clouds,NA,NA,51 TTC,NA,NA,302.00399999999996,170
2017,2017-07-06,Fauske,Fau1,Fau1C,C,2017-07-06T13:12:20Z,2017-07-06T13:15:20Z,180,758,15.4,NA,-1.7269650883723378,-3.904293677786833,0.910211752888249,1,post,hazy,NA,NA,51 TTC,NA,NA,302.0035,2017-07-06T13:16:45Z,2017-07-06T13:18:45Z,120,3,15.4,NA,2.177328589414495,0.9506062361933334,1,post,hazy,NA,NA,51 TTC,NA,NA,301.0045,265
2017,2017-07-05,Fauske,Fau1,Fau1C,C,2017-07-05T15:26:09Z,2017-07-05T15:28:09Z,120,265.30413223140494,16.3,NA,-1.9120332147576167,-3.9061014553112283,0.9298250347412352,2,post,cloudy,NA,NA,51 TTC,NA,NA,296.15599999999995,2017-07-05T15:45:30Z,2017-07-05T15:46:50Z,80,3.3444444444444446,16.3,NA,1.9940682405536119,0.8483258437265555,2,post,cloudy,NA,NA,51 TTC,NA,NA,300.7075,1161
2017,2017-07-06,Fauske,Fau1,Fau1C,C,2017-07-06T09:50:02Z,2017-07-06T09:51:42Z,100,1232.121782178218,12.5,NA,0.025315536227660685,-2.9513542790585015,0.0032402753676565137,2,post,hazy,,clouds,51 TTC,NA,NA,300.7075,2017-07-06T09:52:55Z,2017-07-06T09:54:35Z,100,4.257425742574258,12.5,NA,2.976669815286162,0.9343319316471026,2,post,hazy,,clouds,51 TTC,NA,NA,301.459,173
2015,2015-07-10,Fauske,Fau1,Fau1F,F,2015-07-10T09:40:30Z,2015-07-10T09:42:00Z,90,856.0926315789474,NA,0.08,-8.072778224901295,-16.491735335944746,0.9957852623744607,1,pre,NA,pre,NA,NA,7.825,Tabea,297.06333333333333,2015-07-10T09:43:00Z,2015-07-10T09:44:30Z,90,31.036157894736842,NA,0.08,8.418957111043449,0.9950884129561164,1,pre,NA,pre,NA,NA,7.825,Tabea,297.0030375,150
2015,2015-07-10,Fauske,Fau1,Fau1F,F,2015-07-10T13:59:00Z,2015-07-10T14:01:00Z,120,2043.268,NA,0.08,-5.272026054730196,-9.719629805093879,0.9725905890383385,1,pre,NA,NA,NA,NA,7.825,Tabea,303.21274166666666,2015-07-10T13:21:10Z,2015-07-10T13:22:35Z,85,64.06216666666667,NA,0.08,4.447603750363683,0.8470386323219394,1,pre,NA,NA,NA,NA,7.825,Tabea,303.53597916666666,2270
2017,2017-07-05,Fauske,Fau1,Fau1F,F,2017-07-05T12:47:10Z,2017-07-05T12:49:10Z,120,2025,13.5,NA,9.096465728108956,-4.627168258620921,0.9656891256367419,1,post,sunny,NA,NA,NA,6.550000000000001,NA,308.745,2017-07-05T12:50:10Z,2017-07-05T12:52:10Z,120,1,13.5,NA,13.723633986729878,0.9825479006697713,1,post,sunny,NA,NA,NA,6.550000000000001,NA,309.14419999999996,180
2017,2017-07-05,Fauske,Fau1,Fau1F,F,2017-07-05T10:26:00Z,2017-07-05T10:27:00Z,60,1634.0180327868852,13.1,NA,3.849508784141265,-0.5580012128308658,0.9192426828804767,2,post,sunny,,,NA,6.550000000000001,NA,302.45849999999996,2017-07-05T10:29:45Z,2017-07-05T10:31:35Z,110,7.169369369369369,13.1,NA,4.407509996972131,0.9689531904625537,2,post,sunny,,,NA,6.550000000000001,NA,302.95799999999997,225
2015,2015-06-30,Fauske,Fau1,Fau1FB,FB,2015-06-30T14:22:00Z,2015-06-30T14:24:00Z,120,1500,NA,0.21,-3.217089020802849,-9.564267513113288,0.9352314064067674,1,pre,NA,pre,NA,NA,6.4,Tabea,306.8589416666666,2015-06-30T14:19:15Z,2015-06-30T14:21:00Z,105,55,NA,0.2,6.347178492310439,0.9751891614538805,1,pre,NA,pre,NA,NA,6.4,Tabea,305.91885833333333,165
2015,2015-07-10,Fauske,Fau1,Fau1FB,FB,2015-07-10T09:24:00Z,2015-07-10T09:25:30Z,90,1343.1421052631579,NA,0.08,-3.967125429979747,-11.143637132578107,0.9725401394778438,1,pre,NA,pre,NA,NA,6.775,Tabea,296.12791666666664,2015-07-10T09:26:30Z,2015-07-10T09:28:00Z,90,52.09584210526316,NA,0.08,7.17651170259836,0.9904736269083516,1,pre,NA,pre,NA,NA,6.775,Tabea,296.44666666666666,150
2017,2017-07-05,Fauske,Fau1,Fau1FB,FB,2017-07-05T13:15:35Z,2017-07-05T13:17:15Z,100,1720,14.3,NA,3.846702813721101,-3.7310662842411277,0.9741073016742985,1,post,sunny,NA,NA,NA,5.775,NA,307.49749999999995,2017-07-05T13:18:30Z,2017-07-05T13:20:30Z,120,2,14.3,NA,7.5777690979622285,0.9402822295095202,1,post,sunny,NA,NA,NA,5.775,NA,308.246,175
2017,2017-07-06,Fauske,Fau1,Fau1FB,FB,2017-07-06T08:30:10Z,2017-07-06T08:31:50Z,100,988,14.4,NA,-0.8204886969895517,-4.4528532552785975,0.8698567225851817,1,post,sunny,NA,NA,NA,5.25,NA,297.5055,2017-07-06T08:32:35Z,2017-07-06T08:34:15Z,100,3,14.4,NA,3.6323645582890456,0.9589329205581254,1,post,sunny,NA,NA,NA,5.25,NA,297.005,145
2017,2017-07-06,Fauske,Fau1,Fau1FB,FB,2017-07-06T11:33:15Z,2017-07-06T11:34:35Z,80,646,14.4,NA,1.880309074357576,-2.2273919428898687,0.8966486361463757,1,post,sunny/cloudy,NA,NA,NA,5.25,NA,301.0045,2017-07-06T11:35:50Z,2017-07-06T11:37:50Z,120,3,14.4,NA,4.107701017247445,0.9520929262337939,1,post,sunny,NA,NA,NA,5.25,NA,300.755,155
2017,2017-07-06,Fauske,Fau1,Fau1FB,FB,2017-07-06T13:30:05Z,2017-07-06T13:31:30Z,85,1091,16.7,NA,1.6226914429517398,-0.8587511831896162,0.8767933212005442,1,post,hazy,NA,NA,NA,5.25,NA,301.75399999999996,2017-07-06T13:35:05Z,2017-07-06T13:37:05Z,120,2,16.7,NA,2.481442626141356,0.8733113507786592,1,post,hazy,NA,NA,NA,5.25,NA,302.5035,300
2017,2017-07-05,Fauske,Fau1,Fau1FB,FB,2017-07-05T11:48:10Z,2017-07-05T11:49:40Z,90,2035.7428571428572,14.3,NA,1.4444219520082182,-6.9025286517441735,0.9277453159411653,2,post,sunny,,,NA,5.775,NA,305.7544,2017-07-05T11:50:30Z,2017-07-05T11:51:35Z,65,9.51060606060606,14.3,NA,8.346950603752392,0.9910768955914988,2,post,sunny,,,NA,5.775,NA,306.703,140
2017,2017-07-06,Fauske,Fau1,Fau1FB,FB,2017-07-06T09:19:36Z,2017-07-06T09:21:36Z,120,575.2735537190083,12.1,NA,-0.14218385737590533,-3.183550722627092,0.018546045045094616,2,post,hazy,,clouds,NA,5.25,NA,297.71099999999996,2017-07-06T09:22:24Z,2017-07-06T09:24:24Z,120,3.722314049586777,12.1,NA,3.0413668652511863,0.9443058727413931,2,post,hazy,,clouds,NA,5.25,NA,296.95849999999996,168
2015,2015-06-30,Fauske,Fau1,Fau1FGB,FGB,2015-06-30T15:09:00Z,2015-06-30T15:11:00Z,120,2000,NA,0.25,-6.723754440412639,-16.834993606125025,0.9777899451896288,1,pre,NA,pre,NA,NA,7.525,Tabea,305.2380166666666,2015-06-30T15:05:30Z,2015-06-30T15:07:30Z,120,23,NA,0.24,10.111239165712385,0.9955222089703278,1,pre,NA,pre,NA,NA,7.525,Tabea,303.9417041666666,210
2015,2015-07-10,Fauske,Fau1,Fau1FGB,FGB,2015-07-10T09:32:30Z,2015-07-10T09:34:00Z,90,779.9910526315789,NA,0.08,-4.5098361154183575,-10.13897218648656,0.9873355913736188,1,pre,NA,pre,NA,NA,7.15,Tabea,297.756,2015-07-10T09:34:30Z,2015-07-10T09:36:00Z,90,25.31636842105263,NA,0.08,5.629136071068203,0.9751628437037794,1,pre,NA,pre,NA,NA,7.15,Tabea,297.44705,120
2015,2015-07-10,Fauske,Fau1,Fau1FGB,FGB,2015-07-10T13:11:15Z,2015-07-10T13:12:30Z,75,1278.33125,NA,0.08,-2.08553487999986,-8.972478437101294,0.8803803640158785,1,pre,NA,NA,NA,NA,7.15,Tabea,304.4388125,2015-07-10T13:13:00Z,2015-07-10T13:14:30Z,90,54.993315789473684,NA,0.08,6.886943557101435,0.9324320473791274,1,pre,NA,NA,NA,NA,7.15,Tabea,304.06632916666666,105
2017,2017-07-05,Fauske,Fau1,Fau1FGB,FGB,2017-07-05T08:27:10Z,2017-07-05T08:28:50Z,100,1160,13,NA,2.811647656380907,-3.830933204095682,0.9540048332637292,1,post,sunny,NA,NA,NA,1.15,NA,294.1045,2017-07-05T08:29:45Z,2017-07-05T08:31:30Z,100,2,13,NA,6.642580860476589,0.9411749621455365,1,post,sunny,NA,NA,NA,1.15,NA,293.75399999999996,155
2017,2017-07-05,Fauske,Fau1,Fau1FGB,FGB,2017-07-05T12:59:55Z,2017-07-05T13:01:15Z,80,1945,20,NA,5.699093116041511,-0.2475431540403905,0.998030519803469,1,post,sunny,NA,NA,NA,1.15,NA,308.84479999999996,2017-07-05T13:02:10Z,2017-07-05T13:04:10Z,120,4,20,NA,5.9466362700819015,0.9875095081603819,1,post,sunny,NA,NA,NA,1.15,NA,307.74699999999996,135
2017,2017-07-06,Fauske,Fau1,Fau1FGB,FGB,2017-07-06T08:19:30Z,2017-07-06T08:21:30Z,120,992,12.2,NA,2.144340088917732,-1.1989728436218785,0.9784168677269649,1,post,sunny,NA,NA,NA,2.7333333333333334,NA,296.505,2017-07-06T08:22:10Z,2017-07-06T08:24:10Z,120,4,12.2,NA,3.3433129325396105,0.9792068064601434,1,post,sunny,NA,NA,NA,2.7333333333333334,NA,296.505,160
2017,2017-07-06,Fauske,Fau1,Fau1FGB,FGB,2017-07-06T11:44:30Z,2017-07-06T11:46:30Z,120,1665,14.3,NA,4.714167834990407,-0.7834046028780337,0.9734226223903327,1,post,sunny,NA,NA,NA,2.7333333333333334,NA,301.50399999999996,2017-07-06T11:47:20Z,2017-07-06T11:49:20Z,120,3,14.3,NA,5.497572437868441,0.9872779541995259,1,post,sunny,NA,NA,NA,2.7333333333333334,NA,302.2535,170
2017,2017-07-06,Fauske,Fau1,Fau1FGB,FGB,2017-07-06T13:38:10Z,2017-07-06T13:40:10Z,120,1239,18.2,NA,4.912387156726636,-0.585185281141805,0.9785923303652709,1,post,hazy,NA,NA,NA,2.7333333333333334,NA,301.75399999999996,2017-07-06T11:47:20Z,2017-07-06T11:49:20Z,120,3,14.3,NA,5.497572437868441,0.9872779541995259,1,post,sunny,NA,NA,NA,2.7333333333333334,NA,302.2535,6650
2017,2017-07-05,Fauske,Fau1,Fau1FGB,FGB,2017-07-05T10:11:35Z,2017-07-05T10:13:35Z,120,1326.0809917355373,13,NA,2.7031922279395397,-1.5840147566273162,0.9580562219487712,2,post,cloudy,,,NA,1.15,NA,301.709,2017-07-05T10:15:00Z,2017-07-05T10:17:00Z,120,7.135537190082645,13,NA,4.287206984566856,0.9691828798503418,2,post,sunny,,,NA,1.15,NA,302.9081,205
2017,2017-07-05,Fauske,Fau1,Fau1FGB,FGB,2017-07-05T11:10:21Z,2017-07-05T11:12:21Z,120,1780.6975206611571,20,NA,2.71969538229971,-0.7327288899387896,0.955749696554586,2,post,sunny,,,NA,1.15,NA,302.8083,2017-07-05T11:13:10Z,2017-07-05T11:15:10Z,120,9.198347107438016,20,NA,3.4524242722384995,0.962006582522644,2,post,sunny,,,NA,1.15,NA,303.2075,169
2017,2017-07-05,Fauske,Fau1,Fau1FGB,FGB,2017-07-05T15:39:18Z,2017-07-05T15:40:58Z,100,1628.1762376237623,21.4,NA,3.9628525628709785,-1.7670068303849127,0.9256056804467041,2,post,na,NA,NA,NA,1.15,NA,298.88349999999997,2017-07-05T15:42:26Z,2017-07-05T15:44:26Z,120,5.098347107438016,21.4,NA,5.729859393255891,0.9935071310160148,2,post,na,NA,NA,NA,1.15,NA,301.709,188
2015,2015-07-10,Fauske,Fau1,Fau1G,G,2015-07-10T09:51:30Z,2015-07-10T09:53:00Z,90,1096.2647368421053,NA,0.08,-3.6112174011685014,-11.706630560734252,0.9554490339107424,1,pre,NA,pre,NA,NA,4.875,Tabea,298.69041666666664,2015-07-10T09:17:30Z,2015-07-10T09:19:00Z,90,23.19821052631579,NA,0.08,8.095413159565751,0.9469415147742914,1,pre,NA,pre,NA,NA,4.875,Tabea,297.1383333333333,2040
2015,2015-07-10,Fauske,Fau1,Fau1G,G,2015-07-10T13:53:30Z,2015-07-10T13:55:00Z,90,1153.6436842105263,NA,0.08,-4.316067915571546,-10.325827211242565,0.959126230286348,1,pre,NA,NA,NA,NA,4.875,Tabea,302.9428291666666,2015-07-10T13:55:30Z,2015-07-10T13:56:45Z,75,57.915375,NA,0.08,6.00975929567102,0.8826818886952862,1,pre,NA,NA,NA,NA,4.875,Tabea,302.19970416666666,120
2017,2017-07-05,Fauske,Fau1,Fau1G,G,2017-07-05T09:13:10Z,2017-07-05T09:14:10Z,60,1400,11.5,NA,-1.9185851645232033,-10.22043179202376,0.9553432960884412,1,post,sunny,NA,NA,NA,3.625,NA,293.0035,2017-07-05T09:14:45Z,2017-07-05T09:16:25Z,100,5,11.5,NA,8.301846627500558,0.9360460862385892,1,post,sunny,NA,NA,NA,3.625,NA,292.503,95
2017,2017-07-05,Fauske,Fau1,Fau1G,G,2017-07-05T13:06:55Z,2017-07-05T13:08:35Z,100,1720,14.5,NA,4.307312135966622,-5.648963000442958,0.936481899624965,1,post,sunny,NA,NA,NA,3.625,NA,308.4955,2017-07-05T13:09:50Z,2017-07-05T13:11:00Z,70,2,14.5,NA,9.95627513640958,0.8795029113285796,1,post,sunny,NA,NA,NA,3.625,NA,307.99649999999997,175
2017,2017-07-06,Fauske,Fau1,Fau1G,G,2017-07-06T08:36:30Z,2017-07-06T08:37:50Z,80,1120,12,NA,0.6918170140823341,-5.168642345941617,0.9209881738465571,1,post,sunny,NA,NA,NA,3.7,NA,296.505,2017-07-06T08:38:55Z,2017-07-06T08:40:55Z,120,5,12,NA,5.860459360023951,0.9647341721964282,1,post,sunny,NA,NA,NA,3.7,NA,295.755,145
2017,2017-07-06,Fauske,Fau1,Fau1G,G,2017-07-06T11:27:55Z,2017-07-06T11:28:55Z,60,1830,13.3,NA,-2.464312493705782,-7.989519431991779,0.9614498240260536,1,post,sunny,NA,NA,NA,3.7,NA,302.00399999999996,2017-07-06T11:30:15Z,2017-07-06T11:32:15Z,120,3,13.3,NA,5.525206938285997,0.9316309641054195,1,post,cloudy,NA,NA,NA,3.7,NA,300.505,140
2017,2017-07-05,Fauske,Fau1,Fau1G,G,2017-07-05T09:47:26Z,2017-07-05T09:49:06Z,100,1606.938613861386,11.5,NA,0.3707715719916394,-4.049826265163314,0.032724773397124894,2,post,sunny,,low_battery,NA,3.625,NA,299.65599999999995,2017-07-05T09:55:12Z,2017-07-05T09:56:22Z,70,4.198591549295775,11.5,NA,4.420597837154953,0.9649938806040598,2,post,sunny,,,NA,3.625,NA,298.20849999999996,466
2017,2017-07-05,Fauske,Fau1,Fau1G,G,2017-07-05T16:05:15Z,2017-07-05T16:06:35Z,80,1389.9901234567901,17.4,NA,-2.1090348339835283,-7.816796444037552,0.9447668157365157,2,post,na,NA,NA,NA,3.625,NA,304.4565,2017-07-05T16:07:12Z,2017-07-05T16:08:27Z,75,3.3592105263157896,17.4,NA,5.707761610054023,0.9403774706210128,2,post,na,NA,NA,NA,3.625,NA,304.4565,117
2017,2017-07-06,Fauske,Fau1,Fau1G,G,2017-07-06T10:37:01Z,2017-07-06T10:38:41Z,100,610.59900990099,13.3,NA,6.229602983797742,-4.682406630274601,0.9378097105587909,2,post,more,,clouds,NA,3.7,NA,305.2055,2017-07-06T10:39:55Z,2017-07-06T10:41:15Z,80,2.419753086419753,13.3,NA,10.912009614072343,0.8798727074797922,2,post,hazy,,clouds,NA,3.7,NA,302.45849999999996,174
2015,2015-07-10,Fauske,Fau1,Fau1GB,GB,2015-07-10T09:36:30Z,2015-07-10T09:38:00Z,90,724.9978947368421,NA,0.08,-3.1292035853828786,-12.690022704941756,0.9648255531952202,1,pre,NA,pre,NA,NA,7.375,Tabea,297.255,2015-07-10T09:38:30Z,2015-07-10T09:40:00Z,90,28.175631578947367,NA,0.08,9.560819119558877,0.9927949227923069,1,pre,NA,pre,NA,NA,7.375,Tabea,296.94666666666666,120
2015,2015-07-10,Fauske,Fau1,Fau1GB,GB,2015-07-10T13:15:00Z,2015-07-10T13:16:30Z,90,1951.9,NA,0.08,-4.770699955892261,-13.608386569545342,0.9848980226952386,1,pre,NA,NA,NA,NA,7.375,Tabea,304.12491666666665,2015-07-10T13:17:00Z,2015-07-10T13:18:30Z,90,67.21205263157894,NA,0.08,8.83768661365308,0.9503241686995861,1,pre,NA,NA,NA,NA,7.375,Tabea,304.25199999999995,120
2017,2017-07-05,Fauske,Fau1,Fau1GB,GB,2017-07-05T08:52:30Z,2017-07-05T08:54:30Z,120,1150,13.5,NA,-2.711628374042173,-13.631838211013372,0.9515578098445787,1,post,sunny,NA,NA,NA,7.425,NA,293.75399999999996,2017-07-05T08:55:05Z,2017-07-05T08:57:05Z,120,4,13.5,NA,10.9202098369712,0.9708916815482502,1,post,sunny,NA,NA,NA,7.425,NA,293.1037,155
2017,2017-07-05,Fauske,Fau1,Fau1GB,GB,2017-07-05T12:53:20Z,2017-07-05T12:55:20Z,120,1955,14.3,NA,3.9124823546258494,-7.43053615003689,0.9564308299541533,1,post,sunny,NA,NA,NA,7.425,NA,309.743,2017-07-05T12:56:15Z,2017-07-05T12:58:15Z,120,1,14.3,NA,11.343018504662739,0.9394240865495216,1,post,sunny,NA,NA,NA,7.425,NA,308.4955,175
2017,2017-07-06,Fauske,Fau1,Fau1GB,GB,2017-07-06T08:13:45Z,2017-07-06T08:15:45Z,120,1010,12.5,NA,-1.0675818777715327,-7.611923558951452,0.9014371709899419,1,post,sunny,NA,NA,NA,5.3,NA,295.255,2017-07-06T08:16:20Z,2017-07-06T08:18:20Z,120,4,12.5,NA,6.54434168117992,0.9634823860877603,1,post,sunny,NA,NA,NA,5.3,NA,295.505,155
2017,2017-07-06,Fauske,Fau1,Fau1GB,GB,2017-07-06T11:50:40Z,2017-07-06T11:52:20Z,100,1000,13.8,NA,3.290026473610688,-6.701320402792309,0.9706130262696534,1,post,sunny,NA,NA,NA,5.3,NA,304.50149999999996,2017-07-06T11:53:35Z,2017-07-06T11:55:35Z,120,4,13.8,NA,9.991346876402996,0.9868851238850276,1,post,sunny,NA,NA,NA,5.3,NA,303.7525,175
2017,2017-07-06,Fauske,Fau1,Fau1GB,GB,2017-07-06T13:19:20Z,2017-07-06T13:20:25Z,65,1030,17.7,NA,-1.381722665046104,-10.370768309266932,0.885682285464979,1,post,hazy,NA,NA,NA,5.3,NA,301.50399999999996,2017-07-06T13:21:40Z,2017-07-06T13:23:40Z,120,3,17.7,NA,8.989045644220829,0.9858798516913394,1,post,hazy,NA,NA,NA,5.3,NA,300.7545,140
2017,2017-07-05,Fauske,Fau1,Fau1GB,GB,2017-07-05T15:49:23Z,2017-07-05T15:50:33Z,70,1594.9239436619719,17.6,NA,-1.5670213152307406,-12.173039442647845,0.854718085554328,2,post,na,NA,NA,NA,7.425,NA,302.45849999999996,2017-07-05T15:51:20Z,2017-07-05T15:53:20Z,120,5.630578512396694,17.6,NA,10.606018127417105,0.968997225868346,2,post,na,NA,NA,NA,7.425,NA,303.4575,117
