year,siteID,blockID,plotID,removal,treatment,total_graminoids,total_forbs,total_bryophytes,vegetation_height,moss_height,litter,species,cover,functional_group,sumcover,recorder,turfID
2015,Ulvehaugen,Ulv2,Ulv2FGB,pre,FGB,50,40,93,25,NA,15,Ast.alp,2,forb,53,FJ,NA
2015,Ulvehaugen,Ulv2,Ulv2C,pre,C,35,25,1,30,5,10,Ast.alp,2,forb,49,Kari,6 TTC
2015,Ulvehaugen,Ulv3,Ulv3F,pre,F,52,55,10,50,NA,3,Ast.alp,1,forb,71,FJ,NA
2015,Ulvehaugen,Ulv3,Ulv3B,pre,B,30,48,70,35,NA,20,Ast.alp,6,forb,79,FJ,NA
2015,Ulvehaugen,Ulv3,Ulv3GB,pre,GB,37,79,15,43,NA,12,Ast.alp,4,forb,81.21052631578948,RG,NA
2015,Ulvehaugen,Ulv3,Ulv3FB,pre,FB,70,35,25,49,NA,16,Ast.alp,6,forb,38,RG,NA
2015,Ulvehaugen,Ulv3,Ulv3C,pre,C,67,50,1,30,5,10,Ast.alp,3,forb,49,Kari,11 TTC
2015,Ulvehaugen,Ulv4,Ulv4GF,pre,GF,23,70,6,23,NA,12,Ast.alp,2,forb,71,RG,NA
2015,Gudmedalen,Gud12,Gud12F,pre,F,30,70,5,40,NA,3,Ast.alp,2,forb,84,Ragnhild,NA
2015,Gudmedalen,Gud12,Gud12GF,pre,GF,28,65,5,32,NA,3,Ast.alp,14,forb,68,Ragnhild,NA
2015,Gudmedalen,Gud12,Gud12FB,pre,FB,45,90,3,35,NA,4,Ast.alp,2,forb,124,FOHJ,NA
2015,Gudmedalen,Gud12,Gud12FGB,pre,FGB,48,50,8,35,NA,19,Ast.alp,1,forb,84,FOHJ,NA
2015,Gudmedalen,Gud13,Gud13F,pre,F,52,57,15,30,NA,10,Ast.alp,7,forb,75,FOHJ,NA
2015,Gudmedalen,Gud13,Gud13B,pre,B,39,80,4,40,NA,7,Ast.alp,1,forb,156,FOHJ,NA
2015,Gudmedalen,Gud13,Gud13GF,pre,GF,35,80,30,50,NA,10,Ast.alp,4,forb,132,FOHJ,NA
2015,Gudmedalen,Gud13,Gud13GB,pre,GB,42,75,8,37,NA,7,Ast.alp,20,forb,81.5,Ragnhild,NA
2015,Gudmedalen,Gud13,Gud13FGB,pre,FGB,25,65,15,35,NA,18,Ast.alp,2,forb,79,Ragnhild,NA
2015,Gudmedalen,Gud13,Gud13C,pre,C,40,85,6,55,NA,7,Ast.alp,4,forb,88,Ragnhild,NA
2015,Gudmedalen,Gud15,Gud15F,pre,F,38,73,8,48,NA,6,Ast.alp,2,forb,117.03703703703704,Ragnhild,NA
2015,Gudmedalen,Gud15,Gud15G,pre,G,40,54,70,40,NA,4,Ast.alp,17,forb,71,Ragnhild,NA
2017,Ulvehaugen,Ulv2,Ulv2G,post,G,NA,45,10,11.25,2.5,20,Ast.alp,2,forb,52,FJ,NA
2017,Ulvehaugen,Ulv1,Ulv1G,post,G,NA,95,55,30,1.75,15,Ast.alp,50,forb,109,FJ,NA
2017,Ulvehaugen,Ulv1,Ulv1C,post,C,45,60,45,67.5,7.5,30,Ast.alp,18,forb,57,FJ,NA
2017,Ulvehaugen,Ulv1,Ulv1GB,post,GB,NA,95,NA,30,NA,5,Ast.alp,5,forb,116,FJ,NA
2017,Ulvehaugen,Ulv3,Ulv3B,post,B,15,50,NA,44.5,NA,80,Ast.alp,3,forb,35,LV,NA
2017,Lavisdalen,Lav3,Lav3B,post,B,26,70,NA,36.25,NA,10,Ast.alp,2,forb,74,FJ,NA
2017,Lavisdalen,Lav1,Lav1C,post,C,10,70,75,78.75,57.5,6,Ast.alp,12,forb,88,FJ,NA
2017,Ulvehaugen,Ulv3,Ulv3C,post,C,25,80,20,42.5,5,NA,Ast.alp,25,forb,101,Vigdis,11 TTC
2017,Ulvehaugen,Ulv2,Ulv2C,post,C,30,60,2,100,0,NA,Ast.alp,1,forb,64,Kari,6 TTC
2017,Gudmedalen,Gud13,Gud13GB,post,GB,NA,65,NA,20,NA,5,Ast.alp,16,forb,92,FJ,NA
2017,Gudmedalen,Gud13,Gud13C,post,C,30,70,5,60,2.5,10,Ast.alp,4,forb,56,FJ,NA
2017,Gudmedalen,Gud15,Gud15G,post,G,NA,50,90,20.75,5.5,5,Ast.alp,20,forb,70,FJ,NA
2018,Ulvehaugen,Ulv2,Ulv2G,post,G,NA,50,25,12.25,2.5,12,Ast.alp,2,forb,48,FJ,NA
2018,Ulvehaugen,Ulv1,Ulv1GB,post,GB,NA,75,NA,26,NA,8,Ast.alp,1,forb,73,FJ,NA
2018,Ulvehaugen,Ulv3,Ulv3G,post,G,NA,88,NA,39.4545454545455,0.714285714285714,28,Ast.alp,1,forb,75,FJ,NA
2018,Ulvehaugen,Ulv3,Ulv3B,post,B,25,50,NA,60,NA,40,Ast.alp,7,forb,46,FJ,NA
2018,Lavisdalen,Lav3,Lav3B,post,B,20,70,NA,46.625,NA,16,Ast.alp,11,forb,91,FJ,NA
2018,Lavisdalen,Lav1,Lav1C,post,C,10,75,28,53.75,40,4,Ast.alp,21,forb,84,FJ,NA
2018,Gudmedalen,Gud13,Gud13G,post,G,NA,55,NA,16.25,3.25,6,Ast.alp,1,forb,56,NA,NA
2018,Gudmedalen,Gud13,Gud13B,post,B,30,80,NA,48.125,NA,5,Ast.alp,1,forb,88,FJ,NA
2018,Ulvehaugen,Ulv3,Ulv3C,post,C,15,58,1,50,0,75,Ast.alp,12,forb,57,FJ,NA
2018,Ulvehaugen,Ulv2,Ulv2C,post,C,45,50,1.5,78.75,0,12,Ast.alp,1,forb,69,FJ,NA
2018,Gudmedalen,Gud13,Gud13C,post,C,40,80,NA,75.625,2.75,10,Ast.alp,9.5,forb,106.5,FJ,NA
2018,Gudmedalen,Gud15,Gud15G,post,G,NA,40,30,22,6.625,20,Ast.alp,40,forb,56,Sherry,NA
2018,Gudmedalen,Gud12,Gud12GB,post,GB,NA,36,NA,13.125,NA,20,Ast.alp,2,forb,33,Sherry,NA
2019,Ulvehaugen,Ulv2,Ulv2G,post,G,NA,48,40,12.25,2.5,7,Ast.alp,1,forb,49,FJ,NA
2019,Ulvehaugen,Ulv4,Ulv4G,post,G,NA,90,4,32.5,1.5,4,Ast.alp,2,forb,98,FJ,NA
2019,Ulvehaugen,Ulv1,Ulv1G,post,G,NA,31,31,23.25,2.5,8,Ast.alp,20,forb,58,FJ,NA
2019,Ulvehaugen,Ulv1,Ulv1GB,post,GB,NA,88,NA,26,NA,5,Ast.alp,1,forb,94,FJ,NA
2019,Ulvehaugen,Ulv2,Ulv2GB,post,GB,NA,36,NA,23.75,NA,5,Ast.alp,3,forb,47,FJ,NA
2019,Ulvehaugen,Ulv3,Ulv3B,post,B,27,58,NA,60,NA,20,Ast.alp,4,forb,61,FJ,NA
2019,Lavisdalen,Lav3,Lav3B,post,B,10,75,NA,46.625,NA,NA,Ast.alp,10,forb,76,Siri,NA
2019,Lavisdalen,Lav1,Lav1C,post,C,5,70,NA,53.75,40,NA,Ast.alp,15,forb,74,Siri,NA
2019,Lavisdalen,Lav1,Lav1B,post,B,5,80,NA,60.375,NA,NA,Ast.alp,1,forb,72,Siri,NA
2019,Lavisdalen,Lav1,Lav1GB,post,GB,NA,NA,NA,22,NA,NA,Ast.alp,2,forb,68,Eva LE,NA
2019,Gudmedalen,Gud13,Gud13G,post,G,NA,90,20,16.25,3.25,1,Ast.alp,3,forb,73,FJ,NA
2019,Gudmedalen,Gud13,Gud13B,post,B,25,85,NA,48.125,NA,3,Ast.alp,2,forb,103,FJ,NA
2019,Ulvehaugen,Ulv3,Ulv3C,post,C,10,75,2,35,5,NA,Ast.alp,12,forb,70,Kari,11 TTC
2019,Ulvehaugen,Ulv2,Ulv2C,post,C,46,70,NA,47.5,7.25,NA,Ast.alp,2,forb,85,Vigdis,6 TTC
2019,Skjelingahaugen,Skj2,Skj2C,post,C,40,70,60,37.5,20,NA,Ast.alp,4,forb,69,Kari,243 TTC
2019,Gudmedalen,Gud13,Gud13GB,post,GB,NA,75,NA,13.875,NA,1,Ast.alp,15,forb,95,FJ,NA
2019,Gudmedalen,Gud13,Gud13C,post,C,20,40,6,75.625,2.75,3,Ast.alp,15,forb,98,FJ,NA
2019,Gudmedalen,Gud15,Gud15G,post,G,NA,45,79,22,6.625,1,Ast.alp,20,forb,57,JF,NA
2019,Gudmedalen,Gud15,Gud15GB,post,GB,NA,75,NA,25.25,NA,3,Ast.alp,1,forb,85,FJ,NA
2019,Gudmedalen,Gud12,Gud12GB,post,GB,NA,55,NA,13.125,NA,8,Ast.alp,3,forb,63,FJ,NA
2016,Arhelleren,Arh2,Arh2C,post,C,60,45,0,130,NA,NA,Ave.fle,50,graminoid,76,EM,NA
2016,Lavisdalen,Lav3,Lav3C,post,C,51.5,57.5,10,52.5,21.25,NA,Ave.fle,25,graminoid,34,EM,NA
2016,Ulvehaugen,Ulv1,Ulv1C,post,C,20,60,20,40,NA,10,Ave.fle,2,graminoid,30,RG,NA
2016,Ulvehaugen,Ulv4,Ulv4C,post,C,20,65,5,50,NA,10,Ave.fle,4,graminoid,23,RG,NA
2016,Gudmedalen,Gud5,Gud4XC,post,XC,30,60,7,37.5,NA,10,Ave.fle,1,graminoid,23,RG,NA
2016,Gudmedalen,Gud5,Gud3XC,post,XC,60,40,15,38.75,NA,5,Ave.fle,2,graminoid,28,RG,NA
2016,Gudmedalen,Gud15,Gud15C,post,C,28,40,70,41.25,NA,20,Ave.fle,5,graminoid,29,RG,NA
2016,Hogsete,Hog1,Hog1XC,post,XC,70,20,10,175,20,NA,Ave.fle,40,graminoid,52,EM,NA
2016,Hogsete,Hog2,Hog2XC,post,XC,70,20,10,122.5,26.25,NA,Ave.fle,30,graminoid,67,EM,NA
2016,Hogsete,Hog3,Hog3XC,post,XC,45,25,45,75,20,NA,Ave.fle,30,graminoid,46,EM,NA
2016,Hogsete,Hog4,Hog4XC,post,XC,50,50,50,90,31.25,NA,Ave.fle,10,graminoid,30,EM,NA
2016,Rambera,Ram4,Ram4XC,post,XC,90,15,5,90,17.5,10,Ave.fle,4,graminoid,88,EM,NA
2016,Ovstedalen,Ovs2,Ovs2C,post,C,30,50,55,115,42.5,NA,Ave.fle,10,graminoid,57,EM,291 TTC
2015,Skjelingahaugen,Skj2,Skj2F,pre,F,45,67,68,25,NA,10,Ave.fle,2,graminoid,31,FJ,NA
2015,Skjelingahaugen,Skj2,Skj2G,pre,G,67,53,75,35,NA,20,Ave.fle,2,graminoid,50,FJ,NA
2015,Skjelingahaugen,Skj2,Skj2C,pre,C,25,70,40,17.5,10,5,Ave.fle,1,graminoid,37,Vigdis,243 TTC
2015,Skjelingahaugen,Skj3,Skj3GF,pre,GF,70,60,80,40,NA,13,Ave.fle,8,graminoid,28,FJ,NA
2015,Lavisdalen,Lav1,Lav1GF,pre,GF,25,55,86,48,NA,3,Ave.fle,12,graminoid,28,FJ,NA
2015,Lavisdalen,Lav1,Lav1B,pre,B,15,50,95,50,NA,3,Ave.fle,1,graminoid,10,FJ,NA
2015,Lavisdalen,Lav1,Lav1FGB,pre,FGB,10,65,100,49,NA,2,Ave.fle,2,graminoid,13,RG,NA
2015,Lavisdalen,Lav1,Lav1GB,pre,GB,28,75,80,47,NA,1,Ave.fle,2,graminoid,17,RG,NA
2015,Lavisdalen,Lav2,Lav2GF,pre,GF,26,58,94,73,NA,4,Ave.fle,1,graminoid,42,FJ,NA
2015,Lavisdalen,Lav2,Lav2C,pre,C,31,67,95,28,NA,3,Ave.fle,3,graminoid,18,RG,NA
2015,Lavisdalen,Lav3,Lav3C,pre,C,68,65,90,90,NA,10,Ave.fle,60,graminoid,71,FJ,NA
2015,Lavisdalen,Lav4,Lav4GF,pre,GF,50,50,100,58,NA,2,Ave.fle,15,graminoid,46,FJ,NA
2015,Lavisdalen,Lav4,Lav4B,pre,B,45,50,78,55,NA,10,Ave.fle,25,graminoid,41,FJ,NA
2015,Lavisdalen,Lav4,Lav4FGB,pre,FGB,18,43,70,36,NA,1,Ave.fle,3,graminoid,25,RG,NA
2015,Ulvehaugen,Ulv1,Ulv1F,pre,F,45,40,40,37,NA,10,Ave.fle,15,graminoid,43,FJ,NA
2015,Ulvehaugen,Ulv1,Ulv1B,pre,B,35,76,18,40,NA,5,Ave.fle,8,graminoid,53.71230158730159,FJ,NA
2015,Ulvehaugen,Ulv1,Ulv1GF,pre,GF,70,48,30,40,NA,15,Ave.fle,4,graminoid,35,FJ,NA
2015,Ulvehaugen,Ulv1,Ulv1C,pre,C,17,75,70,19,NA,2,Ave.fle,2,graminoid,23,RG,NA
2015,Ulvehaugen,Ulv2,Ulv2F,pre,F,30,82,40,28,NA,1,Ave.fle,5,graminoid,27,RG,NA
2015,Ulvehaugen,Ulv2,Ulv2G,pre,G,68,60,70,48,NA,2,Ave.fle,3,graminoid,45,RG,NA
2015,Ulvehaugen,Ulv3,Ulv3F,pre,F,52,55,10,50,NA,3,Ave.fle,6,graminoid,48,FJ,NA
2015,Ulvehaugen,Ulv3,Ulv3GF,pre,GF,48,60,30,40,NA,23,Ave.fle,17,graminoid,46.857142857142854,FJ,NA
2015,Ulvehaugen,Ulv3,Ulv3FGB,pre,FGB,45,64,16,38,NA,13,Ave.fle,37,graminoid,52,RG,NA
2015,Ulvehaugen,Ulv4,Ulv4G,pre,G,35,75,10,30,NA,10,Ave.fle,3,graminoid,33,RG,NA
2015,Ulvehaugen,Ulv4,Ulv4B,pre,B,40,35,27,22,NA,6,Ave.fle,5,graminoid,37,RG,NA
2015,Ulvehaugen,Ulv4,Ulv4GF,pre,GF,23,70,6,23,NA,12,Ave.fle,5,graminoid,28,RG,NA
2015,Ulvehaugen,Ulv4,Ulv4GB,pre,GB,30,65,3,39,NA,28,Ave.fle,3,graminoid,23,FJ,NA
2015,Ulvehaugen,Ulv4,Ulv4FGB,pre,FGB,50,55,30,20,NA,40,Ave.fle,6,graminoid,38,FJ,NA
2015,Ulvehaugen,Ulv4,Ulv4C,pre,C,50,45,20,30,NA,18,Ave.fle,10,graminoid,39,FJ,NA
2015,Rambera,Ram4,Ram4F,pre,F,50,56,100,NA,NA,3,Ave.fle,4,graminoid,32,FJ,NA
2015,Rambera,Ram4,Ram4GF,pre,GF,90,58,98,110,NA,8,Ave.fle,80,graminoid,91,FJ,NA
2015,Rambera,Ram4,Ram4G,pre,G,80,33,95,95,NA,2,Ave.fle,8,graminoid,53,FJ,NA
2015,Rambera,Ram4,Ram4GB,pre,GB,70,75,78,88,NA,3,Ave.fle,22,graminoid,56,RG,NA
2015,Rambera,Ram5,Ram5FGB,pre,FGB,70,80,90,95,NA,2,Ave.fle,15,graminoid,42,FJ,NA
2015,Rambera,Ram5,Ram5C,pre,C,39,52,75,60,25,1,Ave.fle,1,graminoid,41,Vigdis,198 TTC
2015,Rambera,Ram6,Ram6G,pre,G,15,50,94,60,NA,2,Ave.fle,3,graminoid,11,FJ,NA
2015,Hogsete,Hog1,Hog1F,pre,F,15,70,95,115,NA,3,Ave.fle,5,graminoid,11,RG,NA
2015,Hogsete,Hog1,Hog1G,pre,G,25,50,60,110,NA,3,Ave.fle,10,graminoid,18,RG,NA
2015,Hogsete,Hog1,Hog1B,pre,B,22,62,35,80,NA,4,Ave.fle,2,graminoid,21,RG,NA
2015,Hogsete,Hog1,Hog1GF,pre,GF,30,70,75,70,NA,3,Ave.fle,1,graminoid,17,RG,NA
2015,Hogsete,Hog1,Hog1FB,pre,FB,35,60,35,85,NA,1,Ave.fle,7,graminoid,26,RG,NA
2015,Hogsete,Hog1,Hog1FGB,pre,FGB,22,48,95,90,NA,1,Ave.fle,5,graminoid,20,RG,NA
2015,Hogsete,Hog2,Hog2GF,pre,GF,26,80,75,150,NA,1,Ave.fle,1,graminoid,29,RG,NA
2015,Hogsete,Hog2,Hog2B,pre,B,50,50,90,105,NA,1,Ave.fle,8,graminoid,52,RG,NA
2015,Hogsete,Hog2,Hog2FB,pre,FB,70,70,90,155,NA,2,Ave.fle,19,graminoid,53,RG,NA
2015,Hogsete,Hog3,Hog3GF,pre,GF,47,37,75,85,NA,6,Ave.fle,4,graminoid,33,FJ,NA
2015,Hogsete,Hog4,Hog4G,pre,G,62,38,80,95,NA,7,Ave.fle,20,graminoid,69,FJ,NA
2015,Hogsete,Hog4,Hog4FGB,pre,FGB,25,30,90,75,NA,7,Ave.fle,8,graminoid,28,FJ,NA
2015,Veskre,Ves2,Ves2B,pre,B,40,55,48,120,NA,5,Ave.fle,3,graminoid,28,RG,NA
2015,Veskre,Ves2,Ves2GF,pre,GF,32,67,92,70,NA,2,Ave.fle,2,graminoid,34,RG,NA
2015,Veskre,Ves2,Ves2C,pre,C,33,50,99,71,NA,5,Ave.fle,5,graminoid,36,FJ,NA
2015,Ovstedalen,Ovs1,Ovs1F,pre,F,32,87,89,125,NA,2,Ave.fle,12,graminoid,26.333333333333332,RG,NA
2015,Ovstedalen,Ovs1,Ovs1B,pre,B,45,100,38,130,NA,2,Ave.fle,30,graminoid,39,RG,NA
2015,Ovstedalen,Ovs1,Ovs1FGB,pre,FGB,30,65,80,160,NA,2,Ave.fle,7,graminoid,34,FJ,NA
2015,Ovstedalen,Ovs2,Ovs2FB,pre,FB,20,80,80,135,NA,4,Ave.fle,1,graminoid,20,RG,NA
2015,Ovstedalen,Ovs4,Ovs4F,pre,F,70,7,40,110,NA,7,Ave.fle,6,graminoid,64,RG,NA
2015,Ovstedalen,Ovs4,Ovs4GF,pre,GF,27,62,10,95,NA,25,Ave.fle,3,graminoid,25,RG,NA
2015,Ovstedalen,Ovs4,Ovs4FB,pre,FB,90,10,70,150,NA,8,Ave.fle,2,graminoid,77,FJ,NA
2015,Ovstedalen,Ovs4,Ovs4FGB,pre,FGB,75,5,50,135,NA,20,Ave.fle,3,graminoid,53,FJ,NA
2015,Arhelleren,Arh2,Arh2F,pre,F,70,80,65,210,NA,4,Ave.fle,12,graminoid,38,RG,NA
2015,Arhelleren,Arh2,Arh2G,pre,G,55,83,40,195,NA,4,Ave.fle,11,graminoid,29,RG,NA
2015,Arhelleren,Arh2,Arh2B,pre,B,55,75,70,160,NA,5,Ave.fle,25,graminoid,53,RG,NA
2015,Arhelleren,Arh2,Arh2GB,pre,GB,65,78,32,130,NA,3,Ave.fle,28,graminoid,58,RG,NA
2015,Arhelleren,Arh2,Arh2FB,pre,FB,79,70,60,140,NA,2,Ave.fle,72,graminoid,90,RG,NA
2015,Arhelleren,Arh2,Arh2C,pre,C,86,57,7,130,NA,7,Ave.fle,32,graminoid,71,RG,NA
2015,Arhelleren,Arh4,Arh4G,pre,G,52,40,7,95,NA,30,Ave.fle,1,graminoid,38,RG,NA
2015,Arhelleren,Arh3,Arh3GB,pre,GB,21,72,82,82,NA,3,Ave.fle,2,graminoid,23,RG,NA
2015,Arhelleren,Arh3,Arh3FGB,pre,FGB,30,75,47,110,NA,1,Ave.fle,14,graminoid,25,RG,NA
2015,Arhelleren,Arh3,Arh3F,pre,F,35,58,90,80,NA,15,Ave.fle,20,graminoid,45,FJ,NA
2015,Arhelleren,Arh3,Arh3G,pre,G,22,87,58,110,NA,40,Ave.fle,7,graminoid,42,FJ,NA
2015,Arhelleren,Arh3,Arh3B,pre,B,28,75,15,90,NA,70,Ave.fle,6,graminoid,27,FJ,NA
2015,Arhelleren,Arh3,Arh3GF,pre,GF,58,55,30,110,NA,30,Ave.fle,33,graminoid,67,FJ,NA
2015,Arhelleren,Arh3,Arh3C,pre,C,44,66,20,117.5,20,NA,Ave.fle,1.6900000000000002,graminoid,70.98,Siri,222 TTC
2015,Ovstedalen,Ovs1,Ovs1C,pre,C,15,95,100,60,30,NA,Ave.fle,1,graminoid,10,Kari,286 TTC
2015,Hogsete,Hog2,Hog2C,pre,C,20,50,85,100,30,NA,Ave.fle,15,graminoid,48,Vigdis,110 TTC
2015,Hogsete,Hog3,Hog3C,pre,C,35,68,65,60,40,NA,Ave.fle,1,graminoid,10,Kari,115 TTC
2015,Ovstedalen,Ovs2,Ovs2C,pre,C,20,65,100,90,50,NA,Ave.fle,18,graminoid,38,Vigdis,291 TTC
2015,Gudmedalen,Gud13,Gud13F,pre,F,52,57,15,30,NA,10,Ave.fle,3,graminoid,54,FOHJ,NA
2015,Gudmedalen,Gud5,Gud5F,pre,F,50,48,40,47,NA,40,Ave.fle,15,graminoid,44,FOHJ,NA
2015,Gudmedalen,Gud5,Gud5B,pre,B,80,47,20,60,NA,50,Ave.fle,4,graminoid,62,FOHJ,NA
2015,Gudmedalen,Gud5,Gud5GF,pre,GF,76,50,30,60,NA,50,Ave.fle,7,graminoid,60,FOHJ,NA
2015,Gudmedalen,Gud5,Gud5GB,pre,GB,32,50,5,35,NA,8,Ave.fle,2,graminoid,22,Ragnhild,NA
2015,Gudmedalen,Gud5,Gud5FGB,pre,FGB,38,57,60,39,NA,15,Ave.fle,6,graminoid,36,Ragnhild,NA
2015,Gudmedalen,Gud5,Gud5C,pre,C,40,61,12,39,NA,10,Ave.fle,4,graminoid,35,Ragnhild,NA
2017,Veskre,Ves2,Ves2C,post,C,50,67,95,107.5,40,2,Ave.fle,6,graminoid,35,FJ,NA
2017,Fauske,Fau4,Fau4C,post,C,50,70,10,120,10,NA,Ave.fle,1,graminoid,45,Kari,68 TTC
2017,Skjelingahaugen,Skj4,Skj4B,post,B,45,70,NA,40,NA,10,Ave.fle,3,graminoid,48,FJ,NA
2017,Skjelingahaugen,Skj1,Skj1F,post,F,50,NA,80,33.75,6.75,10,Ave.fle,1,graminoid,49,FJ,NA
2017,Ulvehaugen,Ulv2,Ulv2F,post,F,50,NA,10,28.75,4.25,15,Ave.fle,1,graminoid,46,FJ,NA
2017,Ulvehaugen,Ulv2,Ulv2B,post,B,50,30,NA,37.5,NA,20,Ave.fle,5,graminoid,38,FJ,NA
2017,Ulvehaugen,Ulv2,Ulv2FB,post,FB,75,NA,NA,51.25,NA,50,Ave.fle,10,graminoid,81,FJ,NA
2017,Ulvehaugen,Ulv4,Ulv4C,post,C,40,80,2,50,0,50,Ave.fle,8,graminoid,27,FJ,NA
2017,Ulvehaugen,Ulv1,Ulv1C,post,C,45,60,45,67.5,7.5,30,Ave.fle,10,graminoid,42,FJ,NA
2017,Ulvehaugen,Ulv3,Ulv3F,post,F,75,NA,10,55,3,30,Ave.fle,12,graminoid,64,FJ,NA
2017,Ulvehaugen,Ulv4,Ulv4B,post,B,60,40,NA,22.5,NA,15,Ave.fle,40,graminoid,54,LV,NA
2017,Hogsete,Hog2,Hog2F,post,F,70,NA,85,62.5,15,10,Ave.fle,3,graminoid,65,FJ,NA
2017,Hogsete,Hog1,Hog1F,post,F,25,NA,98,70,26.25,15,Ave.fle,1,graminoid,22,FJ,NA
2017,Hogsete,Hog2,Hog2C,post,C,60,15,80,140,80,NA,Ave.fle,6,graminoid,22,Kari,110 TTC
2017,Hogsete,Hog3,Hog3C,post,C,25,40,85,57.5,31.299999999999997,NA,Ave.fle,1,graminoid,45,Vigdis,115 TTC
2017,Hogsete,Hog1,Hog1FB,post,FB,50,NA,NA,77.5,NA,100,Ave.fle,16,graminoid,56,LV,NA
2017,Hogsete,Hog2,Hog2B,post,B,80,8,NA,115,NA,95,Ave.fle,20,graminoid,79,LV,NA
2017,Hogsete,Hog2,Hog2FB,post,FB,80,NA,NA,82.5,NA,95,Ave.fle,70,graminoid,152.5,LV,NA
2017,Vikesland,Vik3,Vik3B,post,B,70,35,NA,112.5,NA,7,Ave.fle,1,graminoid,52,FJ,NA
2017,Lavisdalen,Lav4,Lav4B,post,B,50,50,NA,36.25,NA,15,Ave.fle,30,graminoid,47,FJ,NA
2017,Lavisdalen,Lav2,Lav2B,post,B,25,65,NA,35,NA,20,Ave.fle,3,graminoid,28,FJ,NA
2017,Lavisdalen,Lav1,Lav1FB,post,FB,70,NA,NA,42.5,NA,30,Ave.fle,4,graminoid,61,FJ,NA
2017,Lavisdalen,Lav3,Lav3FB,post,FB,50,NA,NA,23.75,NA,6,Ave.fle,1,graminoid,57.666666666666664,FJ,NA
2017,Lavisdalen,Lav3,Lav3C,post,C,35,50,95,73.75,35,8,Ave.fle,30,graminoid,34,FJ,NA
2017,Ovstedalen,Ovs1,Ovs1B,post,B,50,70,NA,92.5,NA,2,Ave.fle,12,graminoid,64,FJ,NA
2017,Ovstedalen,Ovs4,Ovs4C,post,C,80,25,85,120,27.5,40,Ave.fle,3,graminoid,75,FJ,NA
2017,Ovstedalen,Ovs4,Ovs4FB,post,FB,90,NA,NA,192.5,NA,70,Ave.fle,4,graminoid,89,FJ,NA
2017,Ovstedalen,Ovs4,Ovs4F,post,F,60,NA,50,197.5,26.75,60,Ave.fle,1,graminoid,64,LV,NA
2017,Ovstedalen,Ovs1,Ovs1F,post,F,65,NA,99,82.5,30,NA,Ave.fle,12,graminoid,56,FJ,NA
2017,Arhelleren,Arh2,Arh2B,post,B,70,80,NA,215,NA,40,Ave.fle,20,graminoid,48,FJ,NA
2017,Arhelleren,Arh2,Arh2F,post,F,60,NA,75,210,NA,10,Ave.fle,11,graminoid,53,FJ,NA
2017,Arhelleren,Arh2,Arh2C,post,C,40,40,30,108.75,22.5,30,Ave.fle,50,graminoid,74,LV,NA
2017,Arhelleren,Arh2,Arh2FB,post,FB,40,NA,NA,127.5,NA,60,Ave.fle,30,graminoid,37,LV,NA
2017,Gudmedalen,Gud5,Gud5FB,post,FB,47.5,NA,NA,45,NA,NA,Ave.fle,2,graminoid,72,FJ,NA
2017,Gudmedalen,Gud5,Gud5B,post,B,50,60,NA,86.25,NA,25,Ave.fle,1,graminoid,70,FJ,NA
2017,Gudmedalen,Gud5,Gud5C,post,C,40,80,10,77.5,2.5,10,Ave.fle,2,graminoid,30,FJ,NA
2017,Gudmedalen,Gud5,Gud5F,post,F,70,NA,85,56.25,8.75,10,Ave.fle,16,graminoid,74,FJ,NA
2017,Ulvehaugen,Ulv2,Ulv2C,post,C,30,60,2,100,0,NA,Ave.fle,6,graminoid,41,Kari,6 TTC
2017,Ovstedalen,Ovs2,Ovs2C,post,C,40,55,95,90,40,NA,Ave.fle,6.5,graminoid,43.5,Vigdis,291 TTC
2017,Rambera,Ram4,Ram4F,post,F,30,NA,86,85,18.75,15,Ave.fle,3,graminoid,27,FJ,NA
2017,Gudmedalen,Gud15,Gud15F,post,F,65,NA,40,65.25,3.25,80,Ave.fle,4,graminoid,57,FJ,NA
2017,Arhelleren,Arh3,Arh3F,post,F,25,NA,103,90,27.5,15,Ave.fle,10,graminoid,29,FJ,NA
2018,Veskre,Ves2,Ves2C,post,C,30,80,73,88.125,27.75,10,Ave.fle,5,graminoid,40,FJ,NA
2018,Ulvehaugen,Ulv1,Ulv1F,post,F,32.5,NA,84,47.5,14,55,Ave.fle,6,graminoid,24,FJ,NA
2018,Ulvehaugen,Ulv1,Ulv1FB,post,FB,48,NA,NA,52.875,NA,60,Ave.fle,6,graminoid,43,SB,NA
2018,Ulvehaugen,Ulv4,Ulv4C,post,C,40,65,3,93.125,0.75,50,Ave.fle,12,graminoid,27,FJ,NA
2018,Ulvehaugen,Ulv1,Ulv1C,post,C,20,10,40,52.5,4.375,35,Ave.fle,2,graminoid,20,FJ,NA
2018,Ulvehaugen,Ulv3,Ulv3F,post,F,40,NA,6,48.2727272727273,0.857142857142857,85,Ave.fle,8,graminoid,40,SB,NA
2018,Ulvehaugen,Ulv3,Ulv3FB,post,FB,38,NA,NA,55.7272727272727,NA,75,Ave.fle,1,graminoid,32,SB,NA
2018,Ulvehaugen,Ulv4,Ulv4FB,post,FB,20,NA,NA,38.5,NA,95,Ave.fle,2,graminoid,21,SB,NA
2018,Ulvehaugen,Ulv4,Ulv4B,post,B,48,20,NA,58.75,NA,55,Ave.fle,8,graminoid,29,FJ,NA
