siteID,blockID,treatment,plotID,burial_length,elements,value,detection_limit,burial_date,retrieval_date,notes
Fauske,Fau2,FB,Fau2FB,35,S,19.33,2,2021-08-04,2021-09-08,NA
Fauske,Fau2,FB,Fau2FB,35,Al,16.91,0.4,2021-08-04,2021-09-08,NA
Fauske,Fau2,GB,Fau2GB,35,NH4-N,3.65,2,2021-08-04,2021-09-08,Little hole in the upper part of the resine of the purple probe
Fauske,Fau2,GB,Fau2GB,35,Ca,1072.63,2,2021-08-04,2021-09-08,Little hole in the upper part of the resine of the purple probe
Fauske,Fau2,GB,Fau2GB,35,Mg,349.3,4,2021-08-04,2021-09-08,Little hole in the upper part of the resine of the purple probe
Fauske,Fau2,GB,Fau2GB,35,K,226.26,4,2021-08-04,2021-09-08,Little hole in the upper part of the resine of the purple probe
Fauske,Fau2,GB,Fau2GB,35,P,5.53,0.2,2021-08-04,2021-09-08,Little hole in the upper part of the resine of the purple probe
Fauske,Fau2,GB,Fau2GB,35,Fe,2.99,0.4,2021-08-04,2021-09-08,Little hole in the upper part of the resine of the purple probe
Fauske,Fau2,GB,Fau2GB,35,Mn,6.64,0.2,2021-08-04,2021-09-08,Little hole in the upper part of the resine of the purple probe
Fauske,Fau2,GB,Fau2GB,35,Zn,2.43,0.2,2021-08-04,2021-09-08,Little hole in the upper part of the resine of the purple probe
Fauske,Fau2,GB,Fau2GB,35,S,24.28,2,2021-08-04,2021-09-08,Little hole in the upper part of the resine of the purple probe
Fauske,Fau2,GB,Fau2GB,35,Al,9.41,0.4,2021-08-04,2021-09-08,Little hole in the upper part of the resine of the purple probe
Fauske,Fau2,FGB,Fau2FGB,35,NO3-N,13.62,2,2021-08-04,2021-09-08,NA
Fauske,Fau2,FGB,Fau2FGB,35,NH4-N,2.64,2,2021-08-04,2021-09-08,NA
Fauske,Fau2,FGB,Fau2FGB,35,Ca,404.3,2,2021-08-04,2021-09-08,NA
Fauske,Fau2,FGB,Fau2FGB,35,Mg,118.71,4,2021-08-04,2021-09-08,NA
Fauske,Fau2,FGB,Fau2FGB,35,K,24.1,4,2021-08-04,2021-09-08,NA
Fauske,Fau2,FGB,Fau2FGB,35,P,1.53,0.2,2021-08-04,2021-09-08,NA
Fauske,Fau2,FGB,Fau2FGB,35,Fe,1.73,0.4,2021-08-04,2021-09-08,NA
Fauske,Fau2,FGB,Fau2FGB,35,Mn,1.25,0.2,2021-08-04,2021-09-08,NA
Fauske,Fau2,FGB,Fau2FGB,35,Zn,0.54,0.2,2021-08-04,2021-09-08,NA
Fauske,Fau2,FGB,Fau2FGB,35,S,11.29,2,2021-08-04,2021-09-08,NA
Fauske,Fau2,FGB,Fau2FGB,35,Al,7.72,0.4,2021-08-04,2021-09-08,NA
Fauske,Fau2,C,Fau2C,35,NO3-N,10.52,2,2021-08-04,2021-09-08,NA
Fauske,Fau2,C,Fau2C,35,NH4-N,14.56,2,2021-08-04,2021-09-08,NA
Fauske,Fau2,C,Fau2C,35,Ca,764.06,2,2021-08-04,2021-09-08,NA
Fauske,Fau2,C,Fau2C,35,Mg,251.28,4,2021-08-04,2021-09-08,NA
Fauske,Fau2,C,Fau2C,35,K,126.14,4,2021-08-04,2021-09-08,NA
Fauske,Fau2,C,Fau2C,35,P,4.44,0.2,2021-08-04,2021-09-08,NA
Fauske,Fau2,C,Fau2C,35,Fe,3.15,0.4,2021-08-04,2021-09-08,NA
Fauske,Fau2,C,Fau2C,35,Mn,3.26,0.2,2021-08-04,2021-09-08,NA
Fauske,Fau2,C,Fau2C,35,Zn,0.75,0.2,2021-08-04,2021-09-08,NA
Fauske,Fau2,C,Fau2C,35,S,13.92,2,2021-08-04,2021-09-08,NA
Fauske,Fau2,C,Fau2C,35,Al,8.64,0.4,2021-08-04,2021-09-08,NA
Fauske,Fau4,FB,Fau4FB,35,Ca,540.76,2,2021-08-04,2021-09-08,NA
Fauske,Fau4,FB,Fau4FB,35,Mg,161.94,4,2021-08-04,2021-09-08,NA
Fauske,Fau4,FB,Fau4FB,35,K,110.49,4,2021-08-04,2021-09-08,NA
Fauske,Fau4,FB,Fau4FB,35,P,4.69,0.2,2021-08-04,2021-09-08,NA
Fauske,Fau4,FB,Fau4FB,35,Fe,2.59,0.4,2021-08-04,2021-09-08,NA
Fauske,Fau4,FB,Fau4FB,35,Mn,0.84,0.2,2021-08-04,2021-09-08,NA
Fauske,Fau4,FB,Fau4FB,35,Zn,0.48,0.2,2021-08-04,2021-09-08,NA
Fauske,Fau4,FB,Fau4FB,35,S,8.41,2,2021-08-04,2021-09-08,NA
Fauske,Fau4,FB,Fau4FB,35,Al,8.93,0.4,2021-08-04,2021-09-08,NA
Fauske,Fau4,GB,Fau4GB,35,NO3-N,4.7,2,2021-08-04,2021-09-08,NA
Fauske,Fau4,GB,Fau4GB,35,NH4-N,4.74,2,2021-08-04,2021-09-08,NA
Fauske,Fau4,GB,Fau4GB,35,Ca,1194.45,2,2021-08-04,2021-09-08,NA
Fauske,Fau4,GB,Fau4GB,35,Mg,512.02,4,2021-08-04,2021-09-08,NA
Fauske,Fau4,GB,Fau4GB,35,K,836.51,4,2021-08-04,2021-09-08,NA
Fauske,Fau4,GB,Fau4GB,35,P,6.5,0.2,2021-08-04,2021-09-08,NA
Fauske,Fau4,GB,Fau4GB,35,Fe,4.28,0.4,2021-08-04,2021-09-08,NA
Fauske,Fau4,GB,Fau4GB,35,Mn,2.88,0.2,2021-08-04,2021-09-08,NA
Fauske,Fau4,GB,Fau4GB,35,Zn,1.18,0.2,2021-08-04,2021-09-08,NA
Fauske,Fau4,GB,Fau4GB,35,B,1.2,0.2,2021-08-04,2021-09-08,NA
Fauske,Fau4,GB,Fau4GB,35,S,15,2,2021-08-04,2021-09-08,NA
Fauske,Fau4,GB,Fau4GB,35,Al,19.2,0.4,2021-08-04,2021-09-08,NA
Fauske,Fau4,GF,Fau4GF,35,NO3-N,10.54,2,2021-08-04,2021-09-08,NA
Fauske,Fau4,GF,Fau4GF,35,NH4-N,10.44,2,2021-08-04,2021-09-08,NA
Fauske,Fau4,GF,Fau4GF,35,Ca,825.2,2,2021-08-04,2021-09-08,NA
Fauske,Fau4,GF,Fau4GF,35,Mg,337.53,4,2021-08-04,2021-09-08,NA
Fauske,Fau4,GF,Fau4GF,35,K,335.94,4,2021-08-04,2021-09-08,NA
Fauske,Fau4,GF,Fau4GF,35,P,5.18,0.2,2021-08-04,2021-09-08,NA
Fauske,Fau4,GF,Fau4GF,35,Fe,3,0.4,2021-08-04,2021-09-08,NA
Fauske,Fau4,GF,Fau4GF,35,Mn,4.84,0.2,2021-08-04,2021-09-08,NA
Fauske,Fau4,GF,Fau4GF,35,Zn,0.98,0.2,2021-08-04,2021-09-08,NA
Fauske,Fau4,GF,Fau4GF,35,B,0.58,0.2,2021-08-04,2021-09-08,NA
Fauske,Fau4,GF,Fau4GF,35,S,24.61,2,2021-08-04,2021-09-08,NA
Fauske,Fau4,GF,Fau4GF,35,Al,14.18,0.4,2021-08-04,2021-09-08,NA
Fauske,Fau4,FGB,Fau4FGB,35,NO3-N,4.22,2,2021-08-04,2021-09-08,NA
Fauske,Fau4,FGB,Fau4FGB,35,NH4-N,24.36,2,2021-08-04,2021-09-08,NA
Fauske,Fau4,FGB,Fau4FGB,35,Ca,1315.58,2,2021-08-04,2021-09-08,NA
Fauske,Fau4,FGB,Fau4FGB,35,Mg,423.77,4,2021-08-04,2021-09-08,NA
Fauske,Fau4,FGB,Fau4FGB,35,K,233,4,2021-08-04,2021-09-08,NA
Fauske,Fau4,FGB,Fau4FGB,35,P,6.84,0.2,2021-08-04,2021-09-08,NA
Fauske,Fau4,FGB,Fau4FGB,35,Fe,3.26,0.4,2021-08-04,2021-09-08,NA
Fauske,Fau4,FGB,Fau4FGB,35,Mn,5.99,0.2,2021-08-04,2021-09-08,NA
Fauske,Fau4,FGB,Fau4FGB,35,Zn,1.67,0.2,2021-08-04,2021-09-08,NA
Fauske,Fau4,FGB,Fau4FGB,35,S,30.23,2,2021-08-04,2021-09-08,NA
Fauske,Fau4,FGB,Fau4FGB,35,Al,12.87,0.4,2021-08-04,2021-09-08,NA
Fauske,Fau4,C,Fau4C,35,NH4-N,2.56,2,2021-08-04,2021-09-08,Hole in the upper part of the resine (1/3) of the purple probe
Fauske,Fau4,C,Fau4C,35,Ca,302.24,2,2021-08-04,2021-09-08,Hole in the upper part of the resine (1/3) of the purple probe
Fauske,Fau4,C,Fau4C,35,Mg,85.92,4,2021-08-04,2021-09-08,Hole in the upper part of the resine (1/3) of the purple probe
Fauske,Fau4,C,Fau4C,35,K,161.81,4,2021-08-04,2021-09-08,Hole in the upper part of the resine (1/3) of the purple probe
Fauske,Fau4,C,Fau4C,35,P,4.56,0.2,2021-08-04,2021-09-08,Hole in the upper part of the resine (1/3) of the purple probe
Fauske,Fau4,C,Fau4C,35,Fe,2.66,0.4,2021-08-04,2021-09-08,Hole in the upper part of the resine (1/3) of the purple probe
Fauske,Fau4,C,Fau4C,35,Mn,5.59,0.2,2021-08-04,2021-09-08,Hole in the upper part of the resine (1/3) of the purple probe
Fauske,Fau4,C,Fau4C,35,Zn,1.07,0.2,2021-08-04,2021-09-08,Hole in the upper part of the resine (1/3) of the purple probe
Fauske,Fau4,C,Fau4C,35,S,14.58,2,2021-08-04,2021-09-08,Hole in the upper part of the resine (1/3) of the purple probe
Fauske,Fau4,C,Fau4C,35,Al,5.11,0.4,2021-08-04,2021-09-08,Hole in the upper part of the resine (1/3) of the purple probe
Vikesland,Vik2,FB,Vik2FB,35,NO3-N,6.56,2,2021-08-03,2021-09-07,NA
Vikesland,Vik2,FB,Vik2FB,35,NH4-N,24.22,2,2021-08-03,2021-09-07,NA
Vikesland,Vik2,FB,Vik2FB,35,Ca,260.4,2,2021-08-03,2021-09-07,NA
Vikesland,Vik2,FB,Vik2FB,35,Mg,110.16,4,2021-08-03,2021-09-07,NA
Vikesland,Vik2,FB,Vik2FB,35,K,97.12,4,2021-08-03,2021-09-07,NA
Vikesland,Vik2,FB,Vik2FB,35,P,2.11,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik2,FB,Vik2FB,35,Fe,2.6,0.4,2021-08-03,2021-09-07,NA
Vikesland,Vik2,FB,Vik2FB,35,Mn,2.32,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik2,FB,Vik2FB,35,Zn,2.72,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik2,FB,Vik2FB,35,S,11.5,2,2021-08-03,2021-09-07,NA
Vikesland,Vik2,FB,Vik2FB,35,Al,9.35,0.4,2021-08-03,2021-09-07,NA
Vikesland,Vik2,GB,Vik2GB,35,NO3-N,8.12,2,2021-08-03,2021-09-07,NA
Vikesland,Vik2,GB,Vik2GB,35,NH4-N,29.36,2,2021-08-03,2021-09-07,NA
Vikesland,Vik2,GB,Vik2GB,35,Ca,275.34,2,2021-08-03,2021-09-07,NA
Vikesland,Vik2,GB,Vik2GB,35,Mg,115.55,4,2021-08-03,2021-09-07,NA
Vikesland,Vik2,GB,Vik2GB,35,K,117.27,4,2021-08-03,2021-09-07,NA
Vikesland,Vik2,GB,Vik2GB,35,P,3.8,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik2,GB,Vik2GB,35,Fe,4.06,0.4,2021-08-03,2021-09-07,NA
Vikesland,Vik2,GB,Vik2GB,35,Mn,9.07,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik2,GB,Vik2GB,35,Zn,3.55,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik2,GB,Vik2GB,35,S,13.23,2,2021-08-03,2021-09-07,NA
Vikesland,Vik2,GB,Vik2GB,35,Al,9.72,0.4,2021-08-03,2021-09-07,NA
Vikesland,Vik2,GF,Vik2GF,35,NO3-N,16.46,2,2021-08-03,2021-09-07,NA
Vikesland,Vik2,GF,Vik2GF,35,NH4-N,9.46,2,2021-08-03,2021-09-07,NA
Vikesland,Vik2,GF,Vik2GF,35,Ca,383.04,2,2021-08-03,2021-09-07,NA
Vikesland,Vik2,GF,Vik2GF,35,Mg,202.89,4,2021-08-03,2021-09-07,NA
Vikesland,Vik2,GF,Vik2GF,35,K,733.1,4,2021-08-03,2021-09-07,NA
Vikesland,Vik2,GF,Vik2GF,35,P,5.22,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik2,GF,Vik2GF,35,Fe,2.88,0.4,2021-08-03,2021-09-07,NA
Vikesland,Vik2,GF,Vik2GF,35,Mn,41.41,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik2,GF,Vik2GF,35,Zn,7.97,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik2,GF,Vik2GF,35,B,0.87,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik2,GF,Vik2GF,35,S,24.91,2,2021-08-03,2021-09-07,NA
Vikesland,Vik2,GF,Vik2GF,35,Al,15.77,0.4,2021-08-03,2021-09-07,NA
Vikesland,Vik2,FGB,Vik2FGB,35,NO3-N,11.48,2,2021-08-03,2021-09-07,NA
Vikesland,Vik2,FGB,Vik2FGB,35,NH4-N,39.96,2,2021-08-03,2021-09-07,NA
Vikesland,Vik2,FGB,Vik2FGB,35,Ca,364.36,2,2021-08-03,2021-09-07,NA
Vikesland,Vik2,FGB,Vik2FGB,35,Mg,157.02,4,2021-08-03,2021-09-07,NA
Vikesland,Vik2,FGB,Vik2FGB,35,K,76.2,4,2021-08-03,2021-09-07,NA
Vikesland,Vik2,FGB,Vik2FGB,35,P,3,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik2,FGB,Vik2FGB,35,Fe,3.65,0.4,2021-08-03,2021-09-07,NA
Vikesland,Vik2,FGB,Vik2FGB,35,Mn,15.34,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik2,FGB,Vik2FGB,35,Zn,5.21,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik2,FGB,Vik2FGB,35,S,17.13,2,2021-08-03,2021-09-07,NA
Vikesland,Vik2,FGB,Vik2FGB,35,Al,11.48,0.4,2021-08-03,2021-09-07,NA
Vikesland,Vik2,C,Vik2C,35,NO3-N,2.62,2,2021-08-03,2021-09-07,NA
Vikesland,Vik2,C,Vik2C,35,NH4-N,34.98,2,2021-08-03,2021-09-07,NA
Vikesland,Vik2,C,Vik2C,35,Ca,215.02,2,2021-08-03,2021-09-07,NA
Vikesland,Vik2,C,Vik2C,35,Mg,98.76,4,2021-08-03,2021-09-07,NA
Vikesland,Vik2,C,Vik2C,35,K,86.46,4,2021-08-03,2021-09-07,NA
Vikesland,Vik2,C,Vik2C,35,P,6.67,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik2,C,Vik2C,35,Fe,2.76,0.4,2021-08-03,2021-09-07,NA
Vikesland,Vik2,C,Vik2C,35,Mn,4.72,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik2,C,Vik2C,35,Zn,3.05,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik2,C,Vik2C,35,S,19.83,2,2021-08-03,2021-09-07,NA
Vikesland,Vik2,C,Vik2C,35,Pb,0.62,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik2,C,Vik2C,35,Al,10.33,0.4,2021-08-03,2021-09-07,NA
Vikesland,Vik3,FB,Vik3FB,35,NO3-N,10.52,2,2021-08-03,2021-09-07,NA
Vikesland,Vik3,FB,Vik3FB,35,NH4-N,6.92,2,2021-08-03,2021-09-07,NA
Vikesland,Vik3,FB,Vik3FB,35,Ca,152.31,2,2021-08-03,2021-09-07,NA
Vikesland,Vik3,FB,Vik3FB,35,Mg,72.1,4,2021-08-03,2021-09-07,NA
Vikesland,Vik3,FB,Vik3FB,35,K,108.9,4,2021-08-03,2021-09-07,NA
Vikesland,Vik3,FB,Vik3FB,35,P,1.55,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik3,FB,Vik3FB,35,Fe,4.57,0.4,2021-08-03,2021-09-07,NA
Vikesland,Vik3,FB,Vik3FB,35,Mn,5.23,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik3,FB,Vik3FB,35,Zn,1.89,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik3,FB,Vik3FB,35,B,0.5,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik3,FB,Vik3FB,35,S,26.07,2,2021-08-03,2021-09-07,NA
Vikesland,Vik3,FB,Vik3FB,35,Al,14.84,0.4,2021-08-03,2021-09-07,NA
Vikesland,Vik3,GB,Vik3GB,35,NO3-N,36.84,2,2021-08-03,2021-09-07,NA
Vikesland,Vik3,GB,Vik3GB,35,NH4-N,2.78,2,2021-08-03,2021-09-07,NA
Vikesland,Vik3,GB,Vik3GB,35,Ca,173.83,2,2021-08-03,2021-09-07,NA
Vikesland,Vik3,GB,Vik3GB,35,Mg,93.99,4,2021-08-03,2021-09-07,NA
Vikesland,Vik3,GB,Vik3GB,35,K,51.96,4,2021-08-03,2021-09-07,NA
Vikesland,Vik3,GB,Vik3GB,35,P,0.87,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik3,GB,Vik3GB,35,Fe,3.02,0.4,2021-08-03,2021-09-07,NA
Vikesland,Vik3,GB,Vik3GB,35,Mn,14.5,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik3,GB,Vik3GB,35,Zn,2.07,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik3,GB,Vik3GB,35,B,0.71,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik3,GB,Vik3GB,35,S,10.97,2,2021-08-03,2021-09-07,NA
Vikesland,Vik3,GB,Vik3GB,35,Al,14.01,0.4,2021-08-03,2021-09-07,NA
Vikesland,Vik3,GF,Vik3GF,35,NO3-N,9.58,2,2021-08-03,2021-09-07,NA
Vikesland,Vik3,GF,Vik3GF,35,NH4-N,2.56,2,2021-08-03,2021-09-07,NA
Vikesland,Vik3,GF,Vik3GF,35,Ca,160.17,2,2021-08-03,2021-09-07,NA
Vikesland,Vik3,GF,Vik3GF,35,Mg,86.75,4,2021-08-03,2021-09-07,NA
Vikesland,Vik3,GF,Vik3GF,35,K,97.03,4,2021-08-03,2021-09-07,NA
Vikesland,Vik3,GF,Vik3GF,35,P,1.91,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik3,GF,Vik3GF,35,Fe,2.34,0.4,2021-08-03,2021-09-07,NA
Vikesland,Vik3,GF,Vik3GF,35,Mn,5.41,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik3,GF,Vik3GF,35,Zn,2.72,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik3,GF,Vik3GF,35,B,0.33,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik3,GF,Vik3GF,35,S,11.29,2,2021-08-03,2021-09-07,NA
Vikesland,Vik3,GF,Vik3GF,35,Al,13.49,0.4,2021-08-03,2021-09-07,NA
Vikesland,Vik3,FGB,Vik3FGB,35,NO3-N,3.24,2,2021-08-03,2021-09-07,NA
Vikesland,Vik3,FGB,Vik3FGB,35,Ca,99.62,2,2021-08-03,2021-09-07,NA
Vikesland,Vik3,FGB,Vik3FGB,35,Mg,43.37,4,2021-08-03,2021-09-07,NA
Vikesland,Vik3,FGB,Vik3FGB,35,K,23.09,4,2021-08-03,2021-09-07,NA
Vikesland,Vik3,FGB,Vik3FGB,35,P,1.1,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik3,FGB,Vik3FGB,35,Fe,2.95,0.4,2021-08-03,2021-09-07,NA
Vikesland,Vik3,FGB,Vik3FGB,35,Mn,3.56,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik3,FGB,Vik3FGB,35,Zn,0.8,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik3,FGB,Vik3FGB,35,S,4.82,2,2021-08-03,2021-09-07,NA
Vikesland,Vik3,FGB,Vik3FGB,35,Al,7.14,0.4,2021-08-03,2021-09-07,NA
Vikesland,Vik3,C,Vik3C,35,NO3-N,4.52,2,2021-08-03,2021-09-07,NA
Vikesland,Vik3,C,Vik3C,35,NH4-N,3.18,2,2021-08-03,2021-09-07,NA
Vikesland,Vik3,C,Vik3C,35,Ca,152.35,2,2021-08-03,2021-09-07,NA
Vikesland,Vik3,C,Vik3C,35,Mg,70.47,4,2021-08-03,2021-09-07,NA
Vikesland,Vik3,C,Vik3C,35,K,37.47,4,2021-08-03,2021-09-07,NA
Vikesland,Vik3,C,Vik3C,35,P,1.57,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik3,C,Vik3C,35,Fe,2.29,0.4,2021-08-03,2021-09-07,NA
Vikesland,Vik3,C,Vik3C,35,Mn,3.04,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik3,C,Vik3C,35,Zn,1.69,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik3,C,Vik3C,35,S,15.66,2,2021-08-03,2021-09-07,NA
Vikesland,Vik3,C,Vik3C,35,Al,6.58,0.4,2021-08-03,2021-09-07,NA
Vikesland,Vik4,FB,Vik4FB,35,NO3-N,8.16,2,2021-08-03,2021-09-07,NA
Vikesland,Vik4,FB,Vik4FB,35,NH4-N,3.36,2,2021-08-03,2021-09-07,NA
Vikesland,Vik4,FB,Vik4FB,35,Ca,529.32,2,2021-08-03,2021-09-07,NA
Vikesland,Vik4,FB,Vik4FB,35,Mg,253.61,4,2021-08-03,2021-09-07,NA
Vikesland,Vik4,FB,Vik4FB,35,K,168.28,4,2021-08-03,2021-09-07,NA
Vikesland,Vik4,FB,Vik4FB,35,P,1.4,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik4,FB,Vik4FB,35,Fe,2.46,0.4,2021-08-03,2021-09-07,NA
Vikesland,Vik4,FB,Vik4FB,35,Mn,8.14,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik4,FB,Vik4FB,35,Zn,5.64,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik4,FB,Vik4FB,35,S,27.23,2,2021-08-03,2021-09-07,NA
Vikesland,Vik4,FB,Vik4FB,35,Al,11.3,0.4,2021-08-03,2021-09-07,NA
Vikesland,Vik4,GB,Vik4GB,35,NO3-N,7,2,2021-08-03,2021-09-07,NA
Vikesland,Vik4,GB,Vik4GB,35,NH4-N,42.72,2,2021-08-03,2021-09-07,NA
Vikesland,Vik4,GB,Vik4GB,35,Ca,426.67,2,2021-08-03,2021-09-07,NA
Vikesland,Vik4,GB,Vik4GB,35,Mg,198.06,4,2021-08-03,2021-09-07,NA
Vikesland,Vik4,GB,Vik4GB,35,K,158.98,4,2021-08-03,2021-09-07,NA
Vikesland,Vik4,GB,Vik4GB,35,P,3.14,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik4,GB,Vik4GB,35,Fe,2.32,0.4,2021-08-03,2021-09-07,NA
Vikesland,Vik4,GB,Vik4GB,35,Mn,10.65,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik4,GB,Vik4GB,35,Zn,3.88,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik4,GB,Vik4GB,35,S,10.51,2,2021-08-03,2021-09-07,NA
Vikesland,Vik4,GB,Vik4GB,35,Al,9.99,0.4,2021-08-03,2021-09-07,NA
Vikesland,Vik4,GF,Vik4GF,35,NO3-N,11.48,2,2021-08-03,2021-09-07,NA
Vikesland,Vik4,GF,Vik4GF,35,NH4-N,8.48,2,2021-08-03,2021-09-07,NA
Vikesland,Vik4,GF,Vik4GF,35,Ca,483.37,2,2021-08-03,2021-09-07,NA
Vikesland,Vik4,GF,Vik4GF,35,Mg,222.68,4,2021-08-03,2021-09-07,NA
Vikesland,Vik4,GF,Vik4GF,35,K,275.57,4,2021-08-03,2021-09-07,NA
Vikesland,Vik4,GF,Vik4GF,35,P,2.79,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik4,GF,Vik4GF,35,Fe,2.28,0.4,2021-08-03,2021-09-07,NA
Vikesland,Vik4,GF,Vik4GF,35,Mn,22.28,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik4,GF,Vik4GF,35,Zn,7.99,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik4,GF,Vik4GF,35,S,19.19,2,2021-08-03,2021-09-07,NA
Vikesland,Vik4,GF,Vik4GF,35,Pb,0.28,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik4,GF,Vik4GF,35,Al,14.62,0.4,2021-08-03,2021-09-07,NA
Vikesland,Vik4,FGB,Vik4FGB,35,NO3-N,32.02,2,2021-08-03,2021-09-07,NA
Vikesland,Vik4,FGB,Vik4FGB,35,NH4-N,7.58,2,2021-08-03,2021-09-07,NA
Vikesland,Vik4,FGB,Vik4FGB,35,Ca,210.36,2,2021-08-03,2021-09-07,NA
Vikesland,Vik4,FGB,Vik4FGB,35,Mg,92.71,4,2021-08-03,2021-09-07,NA
Vikesland,Vik4,FGB,Vik4FGB,35,K,44.09,4,2021-08-03,2021-09-07,NA
Vikesland,Vik4,FGB,Vik4FGB,35,P,1.77,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik4,FGB,Vik4FGB,35,Fe,2.01,0.4,2021-08-03,2021-09-07,NA
Vikesland,Vik4,FGB,Vik4FGB,35,Mn,1.35,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik4,FGB,Vik4FGB,35,Zn,1.92,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik4,FGB,Vik4FGB,35,S,23.36,2,2021-08-03,2021-09-07,NA
Vikesland,Vik4,FGB,Vik4FGB,35,Al,7.32,0.4,2021-08-03,2021-09-07,NA
Vikesland,Vik4,C,Vik4C,35,NO3-N,6.56,2,2021-08-03,2021-09-07,NA
Vikesland,Vik4,C,Vik4C,35,NH4-N,3.9,2,2021-08-03,2021-09-07,NA
Vikesland,Vik4,C,Vik4C,35,Ca,153.75,2,2021-08-03,2021-09-07,NA
Vikesland,Vik4,C,Vik4C,35,Mg,84.29,4,2021-08-03,2021-09-07,NA
Vikesland,Vik4,C,Vik4C,35,K,147.5,4,2021-08-03,2021-09-07,NA
Vikesland,Vik4,C,Vik4C,35,P,5.3,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik4,C,Vik4C,35,Fe,1.81,0.4,2021-08-03,2021-09-07,NA
Vikesland,Vik4,C,Vik4C,35,Mn,5.67,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik4,C,Vik4C,35,Zn,1.33,0.2,2021-08-03,2021-09-07,NA
Vikesland,Vik4,C,Vik4C,35,S,8.57,2,2021-08-03,2021-09-07,NA
Vikesland,Vik4,C,Vik4C,35,Al,5.46,0.4,2021-08-03,2021-09-07,NA
Arhelleren,Arh1,FB,Arh1FB,35,NH4-N,14.48,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,FB,Arh1FB,35,Ca,93.21,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,FB,Arh1FB,35,Mg,96.59,4,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,FB,Arh1FB,35,K,207.34,4,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,FB,Arh1FB,35,P,5.04,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,FB,Arh1FB,35,Fe,5.14,0.4,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,FB,Arh1FB,35,Mn,9.06,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,FB,Arh1FB,35,Zn,2.4,0.2,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,FB,Arh1FB,35,S,15.89,2,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,FB,Arh1FB,35,Al,10.06,0.4,2021-08-02,2021-09-06,NA
Arhelleren,Arh1,GB,Arh1GB,35,NH4-N,65.26,2,2021-08-02,2021-09-06,NA
